student_id,student_class,board,school_type,district,aggregate_percentage,annual_family_income,budget_for_education,travel_radius_km,needs_hostel,needs_scholarship,gender,caste_category,mark_math,mark_science,mark_social,mark_english,mark_regional_language,apt_logical,apt_verbal,apt_quantitative,apt_social,apt_creative,apt_technical,interest_mathematics,interest_biology,interest_computers,interest_sports,interest_arts,interest_music,interest_social_service,interest_business,interest_nature,interest_writing,interest_politics,interest_cooking,interest_electronics,interest_farming,interest_healthcare,interest_teaching,target_stream,target_course,target_career_cluster,mark_core_subject_1,mark_core_subject_2,mark_elective_1,mark_elective_2
962,10,CBSE,government,Namakkal,81.4,173394,227315,50,False,True,Other,General,69.5,90.6,85.7,82.4,78.8,50.2,70.4,54.5,80.2,60.5,73.1,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,Vocational,Polytechnic,Trades & Skilled Work,,,,
963,10,Matriculation,government,Namakkal,69.4,70068,143753,75,False,True,Other,General,79.0,71.6,76.3,63.3,56.6,42.4,79.8,48.9,75.3,93.1,41.5,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Arts,BJournalism,Arts & Media,,,,
964,12,Matriculation,government,Chennai,73.8,105578,19616,10,True,False,Female,OBC,,,,74.1,,61.9,52.7,64.4,54.8,59.6,84.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Science,BSc Agriculture,Agriculture & Environment,84.7,50.5,84.6,75.1
965,10,CBSE,government,Namakkal,73.8,55727,143919,20,False,True,Male,OBC,78.9,83.3,65.4,70.4,71.0,68.5,58.1,65.6,57.9,38.1,87.1,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,Science,BTech/BE,Engineering & Technology,,,,
966,12,Matriculation,government,Trichy,46.0,189490,43533,30,True,False,Female,OBC,,,,47.8,,74.3,61.6,56.2,71.8,70.3,91.7,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,Science,MBBS/BDS,Healthcare & Medicine,40.4,60.0,39.3,42.6
967,10,Matriculation,government,Ariyalur,74.5,34853,24808,50,True,True,Female,OBC,85.6,61.1,82.3,70.6,73.0,59.8,81.4,75.7,57.5,61.4,47.8,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,Commerce,Hotel Management,Business & Finance,,,,
968,12,ICSE,government,Dharmapuri,70.0,252901,79988,50,True,False,Other,SC,,,,73.2,,64.7,55.7,81.9,49.8,51.4,64.6,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,Commerce,BBA Marketing,Business & Finance,72.6,73.1,66.8,64.3
969,12,Matriculation,government,Perambalur,78.6,57981,22441,30,False,True,Male,OBC,,,,65.8,,68.5,48.5,73.7,27.8,50.2,74.4,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Science,BSc Agriculture,Agriculture & Environment,95.8,93.6,75.3,62.4
970,10,Matriculation,government,Karur,64.1,19061,87279,50,False,False,Male,General,67.8,54.9,74.8,60.4,62.5,59.6,49.5,53.4,65.5,51.2,72.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,Vocational,Fashion Design Diploma,Arts & Media,,,,
971,10,ICSE,private,Dindigul,74.8,66336,147975,100,False,True,Male,SC,91.9,66.1,67.4,71.9,76.6,68.7,68.9,59.9,49.4,69.5,60.2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Vocational,Animation Diploma,Arts & Media,,,,
972,10,Matriculation,government,Ariyalur,58.8,34723,27534,10,False,False,Other,OBC,54.8,62.8,51.4,71.0,53.8,68.3,56.4,72.7,50.7,51.0,47.3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Commerce,BMS,Business & Finance,,,,
973,10,CBSE,government,Madurai,50.9,117303,229963,100,False,True,Other,OBC,57.5,49.5,36.3,61.1,50.1,46.3,59.5,56.8,59.4,58.2,85.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,Vocational,Paramedical Diploma,Healthcare & Medicine,,,,
974,10,State Board,government,Perambalur,58.7,35522,26749,10,True,False,Other,SC,49.9,62.2,70.4,54.3,56.5,57.5,73.2,28.0,73.1,69.6,42.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,Arts,BFA,Arts & Media,,,,
975,10,ICSE,government,Villupuram,72.1,41901,54809,75,False,True,Other,OBC,52.0,67.5,89.2,77.1,74.5,62.9,92.4,48.3,67.2,76.2,39.7,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Arts,BA Political Science,Government & Civil Services,,,,
976,10,CBSE,private,Dindigul,45.6,13205,70459,20,True,True,Other,OBC,39.4,37.8,51.1,49.5,50.3,55.5,99.5,38.7,79.6,87.5,40.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Arts,BA Economics,Business & Finance,,,,
977,10,Matriculation,government,Perambalur,84.5,41696,114086,50,False,False,Other,SC,82.1,87.3,76.8,91.0,85.1,67.9,62.1,70.4,62.3,42.6,87.2,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,Science,BTech/BE,Engineering & Technology,,,,
978,10,Matriculation,private,Perambalur,68.4,8612,237198,100,False,True,Female,OBC,69.9,61.1,60.7,73.7,76.6,64.6,54.5,92.8,41.9,37.8,69.6,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,Science,BSc Physics,Science & Research,,,,
979,10,ICSE,government,Villupuram,40.1,16863,17761,50,False,True,Female,OBC,49.6,48.3,27.9,37.0,37.5,85.8,55.9,63.0,46.8,71.1,94.5,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,Science,BTech/BE,Engineering & Technology,,,,
980,10,State Board,aided,Vellore,47.8,110011,149933,50,False,True,Male,SC,46.1,59.1,49.8,40.3,43.7,58.8,58.5,65.4,50.4,61.7,73.2,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,Science,BSc Physics,Science & Research,,,,
981,12,Matriculation,government,Thanjavur,62.0,112268,190979,10,False,True,Male,ST,,,,54.2,,66.1,74.3,53.8,77.8,75.9,33.6,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Arts,BFA,Arts & Media,70.9,66.8,52.7,65.2
982,10,Matriculation,private,Trichy,78.7,84151,132949,75,False,False,Male,OBC,74.0,72.2,81.4,84.5,81.3,81.7,57.0,79.7,67.8,41.6,54.6,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,Commerce,BBA Marketing,Business & Finance,,,,
983,12,Matriculation,private,Vellore,79.0,27623,123381,50,False,False,Other,OBC,,,,92.9,,64.7,71.4,74.1,55.5,51.6,39.6,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,Commerce,BCom Computer Apps,Engineering & Technology,84.4,79.8,74.4,63.4
984,10,ICSE,government,Erode,75.2,57632,208932,100,True,True,Other,OBC,70.8,69.6,65.1,77.7,92.6,43.0,93.0,32.2,70.7,88.0,45.3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Arts,BA Political Science,Government & Civil Services,,,,
985,12,State Board,private,Cuddalore,72.3,59702,77450,75,False,True,Male,SC,,,,69.7,,56.9,60.1,95.1,48.4,47.9,35.6,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,Commerce,Hotel Management,Business & Finance,86.2,80.2,65.4,60.1
986,12,State Board,government,Perambalur,73.6,23702,139301,10,True,False,Female,SC,,,,69.9,,46.5,65.6,63.0,71.0,51.9,36.3,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,Commerce,BBA,Business & Finance,77.7,74.4,74.7,71.2
987,10,CBSE,private,Cuddalore,46.2,199330,62798,20,False,False,Male,OBC,43.5,40.8,56.4,40.7,49.4,68.0,59.6,41.8,73.5,45.6,77.7,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,Vocational,Fashion Design Diploma,Arts & Media,,,,
988,10,ICSE,private,Villupuram,55.1,120800,205976,50,False,False,Other,ST,54.8,57.2,56.6,51.4,55.7,81.1,59.7,66.6,50.4,64.0,71.9,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,Science,MBBS/BDS,Healthcare & Medicine,,,,
989,12,ICSE,government,Thanjavur,43.4,50173,241894,20,True,True,Male,ST,,,,49.4,,61.5,87.3,42.1,96.8,75.6,41.4,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Arts,BJournalism,Arts & Media,28.5,49.7,46.7,42.5
990,12,ICSE,aided,Tirunelveli,81.3,61176,251557,100,False,False,Female,SC,,,,76.1,,74.0,66.2,68.8,68.3,53.4,65.3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Commerce,BCom Computer Apps,Engineering & Technology,98.7,85.2,60.5,86.2
991,12,ICSE,private,Karur,81.4,70736,114936,75,True,False,Female,General,,,,75.3,,52.9,77.0,42.3,76.3,77.3,36.6,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,Arts,BA History,Education & Social Work,85.4,80.5,76.3,89.5
992,10,Matriculation,government,Erode,71.8,11691,248701,10,True,True,Male,General,73.3,73.4,73.9,74.1,64.1,53.9,56.6,74.5,40.5,56.9,90.4,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Science,BTech/BE,Engineering & Technology,,,,
993,10,Matriculation,private,Ariyalur,75.0,49132,226743,20,False,True,Male,General,83.2,80.1,66.8,68.6,76.1,74.8,44.6,74.3,56.7,63.7,77.2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,,,,
994,12,State Board,private,Vellore,72.8,34697,230470,20,True,False,Female,OBC,,,,74.5,,70.5,61.1,64.4,51.1,62.5,68.8,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,Vocational,ITI Fitter,Trades & Skilled Work,61.9,95.6,78.5,53.3
995,12,CBSE,government,Kanchipuram,78.2,26868,167868,10,False,True,Other,General,,,,77.5,,70.0,53.4,74.6,63.0,51.3,68.4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Vocational,Diploma Engineering,Trades & Skilled Work,79.5,78.7,78.4,76.7
996,12,CBSE,private,Salem,46.3,47816,37809,50,True,False,Female,OBC,,,,47.7,,70.5,54.4,84.1,30.6,67.6,91.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,Science,BSc Math,Science & Research,48.0,40.1,42.6,53.0
997,10,State Board,government,Madurai,48.1,252243,294499,100,True,True,Other,General,57.8,42.1,50.4,47.8,42.6,57.0,86.7,34.5,71.5,83.3,32.2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,Arts,BA English,Arts & Media,,,,
998,12,ICSE,government,Ariyalur,80.8,99975,257223,50,False,True,Female,OBC,,,,88.5,,64.6,73.4,60.2,75.3,52.7,37.1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,Commerce,BCom Computer Apps,Engineering & Technology,81.5,90.4,66.7,76.7
999,10,State Board,government,Chennai,77.8,37913,180414,10,False,False,Male,SC,64.9,83.1,87.9,75.9,77.3,59.2,52.8,83.0,69.9,48.7,26.7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Commerce,BCom,Business & Finance,,,,
1000,10,CBSE,government,Villupuram,79.9,94662,133773,100,False,True,Female,OBC,87.1,78.6,84.0,76.4,73.6,53.9,63.3,60.3,65.7,57.7,47.5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,Commerce,BMS,Business & Finance,,,,
1001,10,Matriculation,government,Karur,44.6,183411,145423,30,False,False,Female,OBC,53.3,49.1,40.9,42.1,37.5,43.9,59.9,62.6,44.0,76.4,73.3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,Vocational,Paramedical Diploma,Healthcare & Medicine,,,,
1002,10,Matriculation,private,Tirunelveli,51.6,125456,111694,10,False,False,Male,OBC,53.8,53.6,53.5,52.0,45.2,92.9,52.8,63.0,29.1,50.2,72.9,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Science,BCA,Engineering & Technology,,,,
1003,12,State Board,government,Tirunelveli,60.0,62800,25446,75,False,False,Female,General,,,,54.1,,68.9,66.0,60.6,66.8,58.6,40.8,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,Commerce,BMS,Business & Finance,62.2,54.3,69.3,60.2
1004,10,CBSE,government,Ariyalur,69.2,35684,210890,50,False,False,Other,General,67.4,72.0,74.5,63.6,68.5,66.3,53.0,67.7,40.6,43.1,99.9,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,Science,BSc Biology,Healthcare & Medicine,,,,
1005,12,State Board,aided,Thanjavur,87.5,104671,67153,75,True,True,Female,ST,,,,86.3,,72.6,64.0,68.5,57.6,57.5,97.2,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,Science,Pharmacy (BPharm),Healthcare & Medicine,90.4,85.7,78.5,96.6
1006,12,CBSE,aided,Madurai,72.9,82026,156430,100,False,False,Other,OBC,,,,66.9,,77.0,64.2,74.9,38.7,48.3,73.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Science,BSc Agriculture,Agriculture & Environment,79.8,73.0,73.4,71.3
1007,10,ICSE,aided,Kanchipuram,62.9,122535,130705,20,True,True,Male,SC,56.5,57.8,61.4,72.6,66.4,68.4,61.3,59.5,50.3,67.6,62.4,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,Vocational,Fashion Design Diploma,Arts & Media,,,,
1008,12,CBSE,government,Vellore,39.3,99522,278638,75,False,True,Female,OBC,,,,46.2,,52.8,87.7,42.3,77.4,93.4,35.8,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,Arts,BFA,Arts & Media,21.5,47.2,44.3,37.2
1009,12,State Board,government,Dharmapuri,67.7,138641,221938,10,True,True,Other,SC,,,,71.0,,75.8,68.2,78.5,36.4,60.8,93.9,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,Science,MBBS/BDS,Healthcare & Medicine,72.8,66.8,64.1,63.6
1010,10,ICSE,government,Kanchipuram,77.7,39019,41946,10,False,True,Other,ST,70.3,88.2,73.8,80.2,75.9,62.2,69.4,72.9,55.9,66.4,86.8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Science,BSc Physics,Science & Research,,,,
1011,12,State Board,government,Trichy,50.0,171771,81715,50,False,False,Other,ST,,,,50.3,,62.8,75.4,64.9,50.6,52.6,49.3,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,Vocational,Fashion Design Diploma,Arts & Media,51.8,51.8,47.0,49.0
1012,12,ICSE,aided,Chennai,85.3,70128,220907,20,False,False,Female,OBC,,,,91.3,,74.4,66.2,80.2,45.3,43.1,94.5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Science,BCA,Engineering & Technology,87.0,76.4,88.0,84.0
1013,12,Matriculation,government,Salem,75.1,314962,31761,50,False,True,Female,SC,,,,79.9,,73.3,69.4,61.6,81.9,53.2,33.1,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,Commerce,BMS,Business & Finance,68.3,79.6,83.7,64.0
1014,10,State Board,private,Ariyalur,51.1,34498,299446,50,False,False,Other,SC,59.6,42.7,52.1,44.6,56.7,77.1,50.9,48.7,56.4,51.4,85.3,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,Science,MBBS/BDS,Healthcare & Medicine,,,,
1015,12,CBSE,government,Dharmapuri,74.7,240090,177856,10,False,False,Other,OBC,,,,76.4,,54.1,58.0,62.2,36.6,53.9,52.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,Commerce,BBA Finance,Business & Finance,69.3,85.2,70.1,72.7
1016,10,Matriculation,private,Karur,55.8,70146,46321,10,True,False,Female,ST,50.0,50.4,53.7,65.3,59.8,53.7,76.3,55.6,59.5,47.6,52.8,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Commerce,Hotel Management,Business & Finance,,,,
1017,12,Matriculation,government,Villupuram,76.7,35556,41104,20,False,False,Female,General,,,,63.5,,56.0,54.4,61.2,47.3,58.6,67.4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Science,MBBS/BDS,Healthcare & Medicine,81.8,84.1,79.0,74.9
1018,12,CBSE,government,Madurai,80.0,40656,137991,75,False,False,Other,SC,,,,76.8,,62.7,71.4,26.8,74.7,97.0,21.5,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,Arts,BA Political Science,Government & Civil Services,81.3,79.3,79.7,82.7
1019,12,Matriculation,government,Vellore,64.3,46338,25613,50,False,True,Other,SC,,,,68.7,,56.3,68.1,41.5,60.9,69.2,55.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Vocational,ITI Mechanic,Trades & Skilled Work,74.1,57.8,64.8,56.1
1020,10,Matriculation,private,Ariyalur,41.9,84064,164558,100,False,True,Male,General,50.8,37.9,38.4,41.9,40.5,78.1,63.5,69.7,64.7,59.2,80.6,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Science,BTech/BE,Engineering & Technology,,,,
1021,12,State Board,government,Villupuram,75.5,90968,288412,50,False,True,Other,OBC,,,,67.1,,61.3,82.8,46.2,94.1,82.5,41.6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Arts,BA Social Work,Education & Social Work,71.4,78.2,80.8,79.8
1022,10,CBSE,government,Ariyalur,67.2,37837,144769,10,True,True,Other,General,64.1,66.2,71.2,63.5,70.9,60.6,47.6,58.4,55.1,61.8,40.4,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,Commerce,BMS,Business & Finance,,,,
1023,10,CBSE,government,Trichy,47.4,58719,110872,50,False,True,Other,General,32.0,54.5,48.7,49.0,53.0,57.2,79.1,80.3,49.6,54.4,42.6,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,Commerce,BCom,Business & Finance,,,,
1024,10,CBSE,private,Erode,80.5,332308,143005,100,True,True,Female,OBC,71.4,78.6,81.6,75.2,95.9,40.8,84.8,44.0,77.3,69.8,46.4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,Arts,BJournalism,Arts & Media,,,,
1025,12,CBSE,government,Salem,61.8,238479,206950,10,False,True,Other,OBC,,,,72.5,,60.2,88.8,36.2,82.4,58.3,48.1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Arts,BA Psychology,Education & Social Work,61.3,63.9,64.2,47.3
1026,10,ICSE,government,Ariyalur,85.9,84886,27195,30,False,True,Male,General,91.8,75.9,90.3,89.5,81.8,87.8,46.5,48.3,56.7,74.1,80.1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,Vocational,Polytechnic,Trades & Skilled Work,,,,
1027,10,CBSE,government,Vellore,50.3,61722,158894,10,False,True,Other,SC,53.1,51.1,46.7,43.4,57.4,61.2,62.9,45.6,61.8,52.2,66.3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Vocational,Polytechnic,Trades & Skilled Work,,,,
1028,10,Matriculation,government,Madurai,53.4,65909,270286,50,True,True,Male,ST,61.3,54.7,45.3,54.7,50.9,77.4,53.9,75.3,68.3,68.5,72.8,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Science,MBBS/BDS,Healthcare & Medicine,,,,
1029,12,Matriculation,government,Trichy,62.9,97813,81876,50,False,True,Male,OBC,,,,69.9,,73.3,51.6,70.3,63.3,68.0,79.3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Science,BSc Physics,Science & Research,47.7,66.8,61.8,68.1
